,review_id,user_id,business_id,stars,useful,funny,cool,text,date
2527159,1FlARIJmdx40FnqWTMGV6g,2z5PKtXwi9vCD0Qj5vWYQg,eUGE_8Y4TU5vVQVRza0Pig,5.0,0,0,0,Awesome place Derrick went out of his way to help me and my mom out w our u box container. Def top notch service. Def would recommend working w Derrick and this Uhaul location.,2018-04-01 04:25:48
6419804,WlRdLlTCEADBU7nl79zncA,hyxcAvlFYZipqInZ5L4DVg,sCkBUXw-GrMvRRxcun-Alg,3.0,0,1,0,"I'd give it five stars for taste. But the portion is small for the price. 

I got the tofu bun. And it was absolutely delicious. I didn't even need to add hoisin sauce or siracha. This was some of the best tofu I'd ever had--and I love tofu! 

But for $9.00, I was disappointed in the amount of food. I could spend the same amount at pho restaurants elsewhere, and get twice as much noodles. I left still hungry, and that makes me mad, to have paid for a lunch that didn't fill me up.",2016-03-22 16:14:12
6097888,2RdpytcE8cQ48RuQqtv-Mw,cJmG6c9VohzM-07t6CSXuw,nt0IfQOQwZvEIjYl79M-pQ,2.0,1,2,0,"who does the hiring there????? Most of the girls are overweight and out of shape. I have been to other Twin Peaks, and none of them seem to have that problem.",2016-08-12 22:27:55
5509093,mnKRZqpQN3cRzsaMX4bFAw,22mjYnR6YcTHthdWxP16ew,7oRSC7i_oLw5SDfxWzmH4A,5.0,0,0,0,"My favorite nail shop ever , the best pedicures in STL for selection/quality AND safety. I was already coming here before Covid happened and now that they are being so clean and cautious I'm even happier i don't have to be worried about where to go.  Choose any pedicure you will not be disappointed .",2020-07-21 15:34:52
6627297,D_4GTvGOek12JhFqaygnEg,fmcpmO9dm4OaAi7MxGVT7w,3yGN1hq_X-_xfzpgzE7j4A,5.0,0,0,0,"Stopped in after a meeting downtown.  Whopping 10 minute drive.  Nice atmos' and super friendly people behind the ""bar"".  I always like a place that serves coffee and wine and beer.  You never know what mood you will be in.  I had a carrot cake muffin because they are so healthy and I needed a serving of veggies:)  It was de-lish.

Next time I come, I hope to sit outside.  I prefer sitting outside when the humidity and temp aren't 85+.

This place hopefully is one step closer to putting Starbucks out of Biz:)",2011-09-08 19:17:17
6095329,D_RZBQlpPtI6bRoMIQStsw,R5Nh8wSPHCnPLXwpybQOiQ,jOSkKFMublb3b84KM77FcA,3.0,3,0,0,"I like Pollo Tropical.  I like Pollo Tropical, a lot.  Here is what I like about Pollo Tropical.
1.  Convenience - They are all over the place and it is a quick place for a delicious and healthy lunch.
2.  Consistency - I have never had a meal that I didn't enjoy.
3.  Food (obviously) - I have a strange addiction to their Tropichop bowls.  Seriously... a big bowl of rice, meat, beans, and veggies.  So delicious!
4.  Hot Sauce Bar - Need I say more!?

If you are looking for yummy fast food with a Latin flare, Pollo Tropical is your spot!",2013-08-09 01:21:20
4619086,rI1NmW4jAFwE5UOFILuWYg,yA452r3wg234XJc1SO0bfw,RTJiMomkeeDi5LZn0GhxQA,1.0,0,0,0,"Ordered the special, it was black drum. I got a perch!!!! People weren't friendly. Shouldn't have TVs in a fine dining establishment, yet there were 3 in the dining room. Food portions were extremely overpriced for the serving sizes. Steak was gray, and fatty. Won't be going back",2019-03-24 19:49:53
1153466,LLAmkiqvD_KiTRZ4DfNIiw,zlAsjx4C8OLjQDx64c473Q,e4S4IjVt9fxnArhX6cyAHA,5.0,1,1,1,"First off, you can park next door on the first and second floor of the Gossett's garage. It is free parking for eastern peak customers.

I have been to the other location and wasn't too impressed. I think I just ordered the wrong rolls for my liking. However, I knew this location had a different menu so why not give the gulch location a try. I'm glad we came here because everything was so good!! All of our food was so flavorful and delicious. Decent sized portions. Great service. Prices aren't terrible (I mean, we're in the gulch. I expect to pay that much almost anywhere I eat in Nashville nowadays anyway). Just an overall great experience. My only complaint was the TNT roll. It was pretty basic. It could use some sauce drizzled on top but it wasn't a big deal. I should've gotten a different roll but I will remember that for next time because I will be back!",2020-01-14 03:36:15
4032157,mjf1iPsxb8ULxi5gVrSvyw,4RAy5-riYDDARFGFN87L3A,hVi4_rFTj0fsbfxa4X4OAA,1.0,0,0,0,"This place is horrible!!! We ordered 4 meals. 2 Stuffed grape leaves, stuffed tomatoes, and moussaka. The grape leaves were not cooked all the way, extremely salty as for the avgolemono sauce it was non existent. It was made with corn starch water and lemon.For the moussaka it had tons of red sauce and the eggplant was not cooked all the way. The stuffed tomatoes came swimming in tomato water sauce. We told the waitress and she charged us for the salad, drinks and beer. If I could leave a 0 star I would. RUN!!!",2020-09-21 22:18:51
6149099,ulinV-Zl9esFjqxDoKrS_A,X_QQgdKm1qHw5iA7Qwq8Pw,No_VZOugaWGor3nCauJWZA,5.0,0,0,0,"My girlfriend has wanted lash extensions for a while now so I decided to book through Wild Lavender's website. Allison was extremely personable and created a comfortable environment. Apparently Asian eyelashes are hard to do and Allison did an amazing job! 10/10, would highly recommend as an anniversary gift or just to get something nice for your SO.",2019-08-06 00:49:46
120899,JAT-MN8jhDHCZxXIWC5zrQ,JgTQQEP0hh8RpjnxFQF0Eg,Zx7n8mdt8OzLRXVzolXNhQ,5.0,0,0,0,"No lie--this is one of the best brunch places I've been to, in any city, ever. I've been talking about it ever since. I'm still dreaming about that house-made ricotta + honey + toast. My friend and I split a bacon egg and cheese on croissant and the mushroom omelette with sides of fruit. Everything about the food was perfect. If you can get a seat outside, it's a great view of the Gulch. Service was great. Place is right around the corner from Nashville's signature butterfly wing graffiti. I would go back here in a heartbeat!",2018-06-22 02:14:43
3198174,PNnbPR0tvFsRpRYwQtJrBA,N_mlUKdFuFN6Z6LiDWfTdw,R8t9g5nvi7VFyS8zsgmj8Q,5.0,11,5,9,"I have no idea where to start.

This place shouldn't stay in the Delmar loop for long... In just a year it has most definitely outgrown the space. The wait times can get excessive but they are always worth it. 

First, get the brisket. If you have a chance, get double the brisket. You don't need a knife and likely won't need sauce at all. The mustarolina on the table is good-looking but ask for their white BBQ sauce that isn't out on the table.

Also, the deviled eggs appetizer is not your co workers pot luck contribution...... These are deliciously crafted deviled eggs with proper seasoning, topped with bacon. Get it. Worth it.

While you're at it, pair a few fingers of bourbon with your meal. The Bowman options are really delicious.

Ask for the bacon cheddar popovers.

And St Louisans I know you're going to be mad... But they have some of the best toasted raviolis I've ever had...

The only cons:

Very limited wait time seating area. You can sit at the bar as well. 

Cracker Mac is a bit bland, but up against so much flavor...

*Add the tangy sauce to your brisket chili.",2015-02-14 15:20:11
1834846,ZDm31JMsb6aWw8nTF4B4pg,iQzEzFBHFsg2ehwFv7xo4A,ctHjyadbDQAtUFfkcAFEHw,1.0,0,0,0,I have been there twice. I will not go back again. The small tapas portions were smaller than other places which left us disappointed and hungry. The food was very very salty. It was rush in delivery of dishes. We paid a lot basically for the tasting menus. It was a very disappointing experience.,2018-12-29 13:40:57
1196174,8sWPmjklb4378953nsON9A,9UeHVTMLdCoxlzxXdaRxqg,bffLbfi1IEAff5C2IHJvFA,5.0,2,0,0,"My go to place for Szechuan in the Yunk and personally my favorite out of the 3 Han Dynasty's in Philly ( the one in Old City is consistently way too spicy, and the one in University City just feels and looks like a grade school cafeteria). Standouts are the the Dan Dan noodles and the hot pot !",2017-08-13 19:39:55
4361295,VDmk9zJWqHQuXVSfSmV4KQ,jHNpeczRDWWeT_EMefDWfg,qm4XtI8Zr4SKRXpsky5O4A,5.0,0,0,0,"Love this food! I'm a very picky eater, and it's really nice to be able to go somewhere with good spices. Not necessarily spicy, but tasty ingredients. My favorite is the Chili cheese Etoufee with crawfish (although I admit I pick out the crawfish, I'm not a big meat eater). The peanut butter pie is delicious as well! And the staff is nice. But the BREAD...always ask for extra!",2016-09-11 22:42:43
6819034,BgzWvpRXdjxYmK1_uG5ing,y3O4KIxNUCSS3Z7uKe_ANg,h9tUG_bLdX30YAED9q0Fsg,1.0,0,0,0,"Customer service at concord pike location is horrible.  I love the food however trying to order, pick up is impossible.  This is my second time ordering curbside and no one ever came to car. Awful service!   Don't recommend this location",2021-01-16 23:34:39
5587504,l_wer2wkbI7YfAfNSkRQQw,2tyq9mcWU7JzMmyWK8xOcA,z2FRDJSxRR3mmC9syR25xA,5.0,1,0,0,The Parthenon is one of my favorite places in Nashville.  I love the grounds.  They are so serene and pretty.  The building itself is lovely.  The Athena statue is very cool and definitely worth seeing.,2010-11-17 15:06:19
1391073,lJADebH2hlZKwK4gP_k1og,s3LHQXbct2uDQZTZEiENzQ,IWRClXjIBarIbY7WUWV-ug,5.0,1,0,1,"Locust was absolutely incredible. From the welcoming staff, warm ambiance, and creative dishes- it was a lovely experience. Don't let the small menu fool you. Everything on it is perfect. Order one of everything from top to bottom and it'll come in under $100, paced perfectly with healthy sized portions. Make your own beef tartare seaweed hand rolls? YES. Everything about this dish was so satisfying, but save room for dessert. I didn't know what to expect with ""shaved ice"", but this blew every dessert I've ever had in Nashville out of the water. It's hard to explain outside of ""wow. Holy sh*t"" because the textures seem contradictory, but it was super light and still satisfies your sweet tooth with the caramel drizzle and (I think) custard-like filling with some small toffee pieces inside. My only piece of criticism was the spoons were aesthetically pleasing but not exactly the most functional because they were pretty shallow. It translates to: I needed a larger spoon to effectively scrape each plate because every single thing on that menu was divine.",2021-12-19 04:26:09
2835958,7cgvkdx8f1_MLGov0jXpoA,RKo5fgE5dJd1prlCMovL6w,wHl8kmbMlwxCm8cs735upw,1.0,0,1,0,"I hate to even give this restaurant one star. The place was completely disgusting!!  The crab rangoon were either stale or not cooked right. All the meats were over cooked. The salad bar (if you call it that) was not fresh and lacking everything that made up a salad.   Croutons were rancid. Desserts  were generic nothing homemade and again nasty and stale. Anything fried had the same rancid grease taste which seconded as the restaurants aroma (rancid stale grease). The egg rolls were filled with what appeared to be cornmeal and nothing else.  The chocolate fountain which I was looking forward to, was broken  and covered in dried up crusty old chocolate it looked like it had been like that for several months.  I asked about it and one of the workers said they would get it working but they never did. Nor would I risk eating off of it anyway.  The sushi and seafood looked too scary to even try.  The only two things that tasted decent was the banana and grapes all other fruit was no good.   I am VERY disappointed in spending $14 for such a low grade, dis-satisfying  meal.  Anyone who thinks this restaurant is good apparently has never had a nice well prepared meal.",2013-08-17 03:13:34
